,CSCO,META,NFLX,NVDA,AMZN,GOOGL,MSFT,AAPL,QQQ,^N225,CSCO_TR
2015-02-11,26.93000030517578,76.51000213623047,6.498428821563721,0.5202500224113464,18.756999969482422,26.899999618530273,42.380001068115234,31.219999313354492,104.77999877929688,,19.12109375
2015-02-12,29.459999084472656,76.2300033569336,6.52471399307251,0.5575000047683716,18.85849952697754,27.300500869750977,43.09000015258789,31.614999771118164,106.0,17979.720703125,20.917463302612305
2015-02-13,29.43000030517578,75.73999786376953,6.658570766448975,0.5577499866485596,19.09149932861328,27.558000564575195,43.869998931884766,31.770000457763672,106.91000366210938,17913.359375,20.89616584777832
2015-02-16,,,,,,,,,,18004.76953125,
2015-02-17,29.309999465942383,75.5999984741211,6.713714122772217,0.559499979019165,18.771499633789062,27.250499725341797,43.58000183105469,31.957500457763672,107.01000213623047,17987.08984375,20.810962677001953
2015-02-18,29.489999771118164,76.70999908447266,6.786571025848389,0.5529999732971191,18.668500900268555,27.13249969482422,43.529998779296875,32.18000030517578,107.16000366210938,18199.169921875,20.93876075744629
2015-02-19,29.309999465942383,79.41999816894531,6.78000020980835,0.5544999837875366,18.950000762939453,27.322500228881836,43.5,32.11249923706055,107.69000244140625,18264.7890625,20.810962677001953
2015-02-20,29.610000610351562,79.9000015258789,6.8314290046691895,0.5584999918937683,19.183000564575195,27.09000015258789,43.86000061035156,32.375,108.41000366210938,18332.30078125,21.023971557617188
2015-02-23,29.6299991607666,78.83999633789062,6.740571022033691,0.5540000200271606,19.006999969482422,26.75,44.150001525878906,33.25,108.5199966430664,18466.919921875,21.038171768188477
2015-02-24,29.6299991607666,78.44999694824219,6.783999919891357,0.5577499866485596,18.929500579833984,26.9325008392334,44.09000015258789,33.04249954223633,108.5999984741211,18603.48046875,21.038171768188477
2015-02-25,29.489999771118164,79.55999755859375,6.833285808563232,0.5534999966621399,19.26849937438965,27.366500854492188,43.9900016784668,32.1974983215332,108.33000183105469,18585.19921875,20.93876075744629
2015-02-26,29.90999984741211,80.41000366210938,6.900428771972656,0.5550000071525574,19.239999771118164,27.964500427246094,44.060001373291016,32.60499954223633,108.87999725341797,18785.7890625,21.236976623535156
2015-02-27,29.510000228881836,78.97000122070312,6.78442907333374,0.5515000224113464,19.007999420166016,28.131500244140625,43.849998474121094,32.1150016784668,108.4000015258789,18797.939453125,20.95296859741211
2015-03-02,30.190000534057617,79.75,6.860713958740234,0.5649999976158142,19.283000946044922,28.750999450683594,43.880001068115234,32.272499084472656,109.37999725341797,18826.880859375,21.4357852935791
2015-03-03,29.540000915527344,79.5999984741211,6.781570911407471,0.5544999837875366,19.230499267578125,28.93950080871582,43.279998779296875,32.34000015258789,108.87000274658203,18815.16015625,20.97426986694336
2015-03-04,29.329999923706055,80.9000015258789,6.710999965667725,0.5607500076293945,19.13599967956543,28.916500091552734,43.060001373291016,32.1349983215332,108.44999694824219,18703.599609375,20.82516098022461
2015-03-05,29.299999237060547,81.20999908447266,6.680714130401611,0.5715000033378601,19.39150047302246,29.071500778198242,43.11000061035156,31.602500915527344,108.63999938964844,18751.83984375,20.803863525390625
2015-03-06,28.93000030517578,80.01000213623047,6.487429141998291,0.5637500286102295,19.004499435424805,28.645000457763672,42.36000061035156,31.649999618530273,107.41000366210938,18971.0,20.541156768798828
2015-03-09,29.360000610351562,79.44000244140625,6.366143226623535,0.5652499794960022,18.92799949645996,28.704999923706055,42.849998474121094,31.78499984741211,107.72000122070312,18790.55078125,20.846464157104492
2015-03-10,28.65999984741211,77.55000305175781,6.215143203735352,0.574999988079071,18.475500106811523,27.99250030517578,42.029998779296875,31.127500534057617,105.72000122070312,18665.109375,20.349449157714844
2015-03-11,28.260000228881836,77.56999969482422,6.288428783416748,0.5720000267028809,18.318500518798828,27.784500122070312,41.97999954223633,30.559999465942383,105.11000061035156,18723.51953125,20.06543731689453
2015-03-12,28.239999771118164,78.93000030517578,6.404571056365967,0.5667499899864197,18.711999893188477,28.058500289916992,41.02000045776367,31.112499237060547,105.80000305175781,18991.109375,20.051233291625977
2015-03-13,27.940000534057617,78.05000305175781,6.262856960296631,0.5674999952316284,18.52899932861328,27.649999618530273,41.380001068115234,30.897499084472656,105.33999633789062,19254.25,19.838224411010742
2015-03-16,28.299999237060547,78.06999969482422,6.028142929077148,0.5742499828338623,18.667499542236328,28.082000732421875,41.560001373291016,31.237499237060547,106.69999694824219,19246.060546875,20.093833923339844
2015-03-17,28.149999618530273,79.36000061035156,5.978857040405273,0.581250011920929,18.59600067138672,27.88050079345703,41.70000076293945,31.760000228881836,106.87000274658203,19437.0,19.98733139038086
2015-03-18,28.149999618530273,80.91000366210938,6.0445709228515625,0.5717499852180481,18.756999969482422,28.308000564575195,42.5,32.11750030517578,107.91999816894531,19544.48046875,19.98733139038086
2015-03-19,28.260000228881836,82.75,6.074429035186768,0.5805000066757202,18.66200065612793,28.183500289916992,42.290000915527344,31.875,108.08000183105469,19476.560546875,20.06543731689453
2015-03-20,28.440000534057617,83.80000305175781,6.118570804595947,0.5867499709129333,18.92449951171875,28.247499465942383,42.880001068115234,31.475000381469727,108.52999877929688,19560.220703125,20.1932430267334
2015-03-23,28.40999984741211,84.43000030517578,6.0714287757873535,0.5677499771118164,18.75550079345703,28.26849937438965,42.86000061035156,31.802499771118164,108.31999969482422,19754.359375,20.171939849853516
2015-03-24,28.0,85.30999755859375,6.261143207550049,0.5600000023841858,18.704500198364258,28.87700080871582,42.900001525878906,31.672500610351562,107.93000030517578,19713.44921875,19.88082504272461
2015-03-25,27.459999084472656,82.91999816894531,6.025000095367432,0.5260000228881836,18.54800033569336,28.350000381469727,41.459999084472656,30.844999313354492,105.45999908447266,19746.19921875,19.497411727905273
2015-03-26,27.09000015258789,83.01000213623047,5.975142955780029,0.5242499709129333,18.36750030517578,28.18199920654297,41.209999084472656,31.059999465942383,105.0999984741211,19471.119140625,19.23469352722168
2015-03-27,27.1299991607666,83.30000305175781,5.925285816192627,0.534500002861023,18.527999877929688,27.877500534057617,40.970001220703125,30.8125,105.5199966430664,19285.630859375,19.263099670410156
2015-03-30,27.649999618530273,83.19999694824219,6.03671407699585,0.5367500185966492,18.72949981689453,28.05699920654297,40.959999084472656,31.592500686645508,106.7300033569336,19411.400390625,19.632314682006836
2015-03-31,27.530000686645508,82.22000122070312,5.952713966369629,0.5232499837875366,18.604999542236328,27.735000610351562,40.65999984741211,31.107500076293945,105.5999984741211,19206.990234375,19.69671058654785
2015-04-01,27.25,81.66999816894531,5.901713848114014,0.5252500176429749,18.51300048828125,27.47450065612793,40.720001220703125,31.0625,105.05000305175781,19034.83984375,19.496376037597656
2015-04-02,27.1299991607666,81.55999755859375,5.91542911529541,0.5264999866485596,18.612499237060547,27.065500259399414,40.290000915527344,31.329999923706055,105.12000274658203,19312.7890625,19.4105167388916
2015-04-03,,,,,,,,,,19435.080078125,
2015-04-06,27.219999313354492,82.44000244140625,6.0329999923706055,0.5417500138282776,18.851999282836914,27.197500228881836,41.54999923706055,31.837499618530273,105.9800033569336,19397.98046875,19.474910736083984
2015-04-07,27.389999389648438,82.31999969482422,6.049428939819336,0.546500027179718,18.720500946044922,27.243000030517578,41.529998779296875,31.502500534057617,105.80000305175781,19640.5390625,19.596546173095703
2015-04-08,27.549999237060547,82.27999877929688,6.304999828338623,0.5504999756813049,19.059999465942383,27.441999435424805,41.41999816894531,31.399999618530273,106.63999938964844,19789.810546875,19.71101188659668
2015-04-09,27.6299991607666,82.16999816894531,6.278571128845215,0.5632500052452087,19.177000045776367,27.400999069213867,41.47999954223633,31.639999389648438,107.30999755859375,19937.720703125,19.768253326416016
2015-04-10,28.040000915527344,82.04000091552734,6.493856906890869,0.5690000057220459,19.13249969482422,27.427000045776367,41.720001220703125,31.774999618530273,107.75,19907.630859375,20.06159210205078
2015-04-13,27.979999542236328,83.01000213623047,6.7811431884765625,0.5637500286102295,19.118000030517578,27.43199920654297,41.7599983215332,31.712499618530273,107.4800033569336,19905.4609375,20.018661499023438
2015-04-14,27.809999465942383,83.5199966430664,6.838714122772217,0.5590000152587891,19.25550079345703,26.98900032043457,41.650001525878906,31.575000762939453,107.16999816894531,19908.6796875,19.897035598754883
2015-04-15,28.25,82.70999908447266,6.792285919189453,0.565750002861023,19.172500610351562,27.052000045776367,42.2599983215332,31.69499969482422,107.83999633789062,19869.759765625,20.21184539794922
2015-04-16,28.600000381469727,82.30999755859375,8.02928638458252,0.562250018119812,19.302000045776367,27.176000595092773,42.15999984741211,31.542499542236328,107.69000244140625,19885.76953125,20.46225357055664
2015-04-17,27.920000076293945,80.77999877929688,8.164999961853027,0.5550000071525574,18.777999877929688,26.636999130249023,41.619998931884766,31.1875,106.01000213623047,19652.880859375,19.975738525390625
2015-04-20,28.479999542236328,83.08999633789062,8.105570793151855,0.5522500276565552,19.475500106811523,27.226499557495117,42.90999984741211,31.899999618530273,107.5999984741211,19634.490234375,20.37639617919922
2015-04-21,28.690000534057617,83.62000274658203,8.006285667419434,0.5515000224113464,19.55900001525879,27.145999908447266,42.63999938964844,31.727500915527344,108.05999755859375,19909.08984375,20.52665138244629
2015-04-22,28.6200008392334,84.62999725341797,7.966856956481934,0.5577499866485596,19.489999771118164,27.458999633789062,42.9900016784668,32.154998779296875,108.6500015258789,20133.900390625,20.476564407348633
2015-04-23,28.68000030517578,82.41000366210938,7.986570835113525,0.5554999709129333,19.499500274658203,27.87299919128418,43.34000015258789,32.41749954223633,109.05999755859375,20187.650390625,20.51949119567871
2015-04-24,28.81999969482422,81.52999877929688,7.977142810821533,0.5507500171661377,22.2549991607666,28.683000564575195,47.869998931884766,32.56999969482422,110.54000091552734,20020.0390625,20.61965560913086
2015-04-27,28.889999389648438,81.91000366210938,8.086856842041016,0.5550000071525574,21.92799949645996,28.305999755859375,48.029998779296875,33.162498474121094,110.26000213623047,19983.3203125,20.669734954833984
2015-04-28,29.31999969482422,80.68000030517578,8.043713569641113,0.5577499866485596,21.465499877929688,28.2185001373291,49.15999984741211,32.63999938964844,110.04000091552734,20058.94921875,20.977386474609375
2015-04-29,29.049999237060547,80.47000122070312,8.040714263916016,0.5534999966621399,21.4685001373291,28.069499969482422,49.060001373291016,32.15999984741211,109.3499984741211,,20.784204483032227
2015-04-30,28.829999923706055,78.7699966430664,7.949999809265137,0.5550000071525574,21.089000701904297,27.438499450683594,48.63999938964844,31.287500381469727,107.62999725341797,19520.009765625,20.62681007385254
2015-05-01,29.1299991607666,78.98999786376953,7.957571029663086,0.5687500238418579,21.14349937438965,27.558000564575195,48.65999984741211,32.23749923706055,109.05000305175781,19531.630859375,20.841447830200195
2015-05-04,29.170000076293945,78.80999755859375,7.927143096923828,0.5652499794960022,21.152000427246094,27.642000198364258,48.2400016784668,32.17499923706055,109.2300033569336,,20.870073318481445
2015-05-05,28.889999389648438,77.55999755859375,8.079285621643066,0.5507500171661377,21.059499740600586,27.152000427246094,47.599998474121094,31.450000762939453,107.44999694824219,,20.669734954833984
2015-05-06,28.969999313354492,78.0999984741211,8.00771427154541,0.5525000095367432,20.954999923706055,26.753999710083008,46.279998779296875,31.252500534057617,106.70999908447266,,20.72697639465332
2015-05-07,28.809999465942383,78.43000030517578,8.074856758117676,0.562250018119812,21.3439998626709,27.101999282836914,46.70000076293945,31.315000534057617,107.3499984741211,19291.990234375,20.612499237060547
2015-05-08,29.229999542236328,78.51000213623047,8.208571434020996,0.5207499861717224,21.684499740600586,27.447500228881836,47.75,31.905000686645508,108.69000244140625,19379.189453125,20.912992477416992
2015-05-11,29.209999084472656,78.01000213623047,8.427857398986816,0.515749990940094,21.642499923706055,27.288999557495117,47.369998931884766,31.579999923706055,108.2699966430664,19620.91015625,20.898677825927734
2015-05-12,29.229999542236328,77.45999908447266,8.337714195251465,0.5207499861717224,21.551000595092773,26.936500549316406,47.349998474121094,31.467500686645508,107.77999877929688,19624.83984375,20.912992477416992
2015-05-13,29.350000381469727,78.44000244140625,8.287285804748535,0.5237500071525574,21.3435001373291,26.97450065612793,47.630001068115234,31.502500534057617,108.0,19764.720703125,20.99884605407715
2015-05-14,29.049999237060547,81.37000274658203,8.383570671081543,0.5322499871253967,21.61400032043457,27.459999084472656,48.720001220703125,32.23749923706055,109.58000183105469,19570.240234375,20.784204483032227
2015-05-15,29.549999237060547,80.41999816894531,8.760713577270508,0.5325000286102295,21.299999237060547,27.324499130249023,48.29999923706055,32.192501068115234,109.58000183105469,19732.919921875,21.141937255859375
2015-05-18,29.760000228881836,80.87999725341797,8.826713562011719,0.5317500233650208,21.261999130249023,27.333499908447266,48.0099983215332,32.54750061035156,110.05999755859375,19890.26953125,21.292194366455078
2015-05-19,29.739999771118164,80.62999725341797,8.806857109069824,0.5260000228881836,21.085500717163086,27.464000701904297,47.58000183105469,32.51750183105469,109.94000244140625,20026.380859375,21.277875900268555
2015-05-20,29.6200008392334,80.55000305175781,8.878999710083008,0.5260000228881836,21.19300079345703,27.625499725341797,47.58000183105469,32.51499938964844,110.01000213623047,20196.560546875,21.192028045654297
2015-05-21,29.43000030517578,80.4800033569336,8.900285720825195,0.5222499966621399,21.581499099731445,27.840499877929688,47.41999816894531,32.84749984741211,110.58000183105469,20202.869140625,21.05608367919922
2015-05-22,29.260000228881836,80.54000091552734,8.883856773376465,0.5214999914169312,21.381500244140625,27.72599983215332,46.900001525878906,33.1349983215332,110.47000122070312,20264.41015625,20.93445587158203
2015-05-25,,,,,,,,,,20413.76953125,
2015-05-26,28.950000762939453,79.33000183105469,8.799285888671875,0.5182499885559082,21.273500442504883,27.359500885009766,46.59000015258789,32.404998779296875,109.19999694824219,20437.48046875,20.712661743164062
2015-05-27,29.309999465942383,80.55000305175781,8.985713958740234,0.5460000038146973,21.570999145507812,27.712499618530273,47.61000061035156,33.0099983215332,110.95999908447266,20472.580078125,20.970230102539062
2015-05-28,29.350000381469727,80.1500015258789,8.950714111328125,0.5534999966621399,21.328500747680664,27.708999633789062,47.45000076293945,32.94499969482422,110.70999908447266,20551.4609375,20.99884605407715
2015-05-29,29.309999465942383,79.19000244140625,8.915143013000488,0.5532500147819519,21.46150016784668,27.266000747680664,46.86000061035156,32.56999969482422,110.05000305175781,20563.150390625,20.970230102539062
2015-06-01,29.18000030517578,80.29000091552734,8.900285720825195,0.559499979019165,21.54599952697754,27.460500717163086,47.22999954223633,32.6349983215332,110.41999816894531,20569.869140625,20.877220153808594
2015-06-02,29.079999923706055,80.44000244140625,8.913000106811523,0.5485000014305115,21.54949951171875,27.697500228881836,46.91999816894531,32.4900016784668,110.06999969482422,20543.189453125,20.80567741394043
2015-06-03,29.09000015258789,82.44000244140625,8.880857467651367,0.5425000190734863,21.829500198364258,27.76449966430664,46.849998474121094,32.529998779296875,110.4000015258789,20473.509765625,20.812833786010742
2015-06-04,28.610000610351562,82.05000305175781,8.934857368469238,0.5522500276565552,21.538999557495117,27.58449935913086,46.36000061035156,32.34000015258789,109.55999755859375,20488.189453125,20.46940803527832
2015-06-05,28.579999923706055,82.13999938964844,9.045999526977539,0.5565000176429749,21.34749984741211,27.476499557495117,46.13999938964844,32.162498474121094,109.30000305175781,20460.900390625,20.447946548461914
2015-06-08,28.280000686645508,80.66999816894531,8.960429191589355,0.543749988079071,21.174999237060547,27.173999786376953,45.72999954223633,31.950000762939453,108.19000244140625,20457.189453125,20.233304977416992
2015-06-09,28.239999771118164,80.66999816894531,9.244999885559082,0.546500027179718,21.27400016784668,27.107999801635742,45.650001525878906,31.854999542236328,108.01000213623047,20096.30078125,20.20468521118164
2015-06-10,28.65999984741211,82.16000366210938,9.587142944335938,0.5367500185966492,21.53849983215332,27.6299991607666,46.61000061035156,32.220001220703125,109.48999786376953,20046.359375,20.505184173583984
2015-06-11,28.860000610351562,81.83000183105469,9.509428977966309,0.5425000190734863,21.648500442504883,27.50200080871582,46.439998626708984,32.147499084472656,109.6500015258789,20382.970703125,20.648277282714844
2015-06-12,28.540000915527344,81.52999877929688,9.44185733795166,0.5277500152587891,21.496000289916992,27.37350082397461,45.970001220703125,31.792499542236328,108.75,20407.080078125,20.419330596923828
2015-06-15,28.479999542236328,80.70999908447266,9.343143463134766,0.5267500281333923,21.183500289916992,27.149999618530273,45.47999954223633,31.729999542236328,108.20999908447266,20387.7890625,20.37639617919922
2015-06-16,28.709999084472656,81.05999755859375,9.5272855758667,0.5332499742507935,21.363000869750977,27.243499755859375,45.83000183105469,31.899999618530273,108.80000305175781,20257.939453125,20.54095458984375
2015-06-17,28.93000030517578,81.79000091552734,9.427143096923828,0.5394999980926514,21.390499114990234,27.329999923706055,45.970001220703125,31.825000762939453,109.0999984741211,20219.26953125,20.6983585357666
2015-06-18,29.209999084472656,82.91000366210938,9.474286079406738,0.5485000014305115,21.969499588012695,27.80900001525879,46.720001220703125,31.969999313354492,110.69000244140625,19990.8203125,20.898677825927734
2015-06-19,29.030000686645508,82.51000213623047,9.3871431350708,0.546750009059906,21.746000289916992,27.875999450683594,46.099998474121094,31.649999618530273,109.88999938964844,20174.240234375,20.769899368286133
2015-06-22,28.940000534057617,84.73999786376953,9.64142894744873,0.5444999933242798,21.81450080871582,27.983999252319336,46.22999954223633,31.90250015258789,110.69999694824219,20428.189453125,20.705509185791016
2015-06-23,28.790000915527344,87.87999725341797,9.73128604888916,0.5304999947547913,22.29949951171875,28.16950035095215,45.90999984741211,31.75749969482422,110.79000091552734,20809.419921875,20.59819221496582
2015-06-24,28.510000228881836,88.86000061035156,9.694429397583008,0.5252500176429749,22.04199981689453,27.928499221801758,45.63999938964844,32.02750015258789,110.22000122070312,20868.029296875,20.39786148071289
2015-06-25,28.399999618530273,87.9800033569336,9.489143371582031,0.5292500257492065,22.0049991607666,27.897499084472656,45.650001525878906,31.875,110.0,20771.400390625,20.31916046142578
2015-06-26,28.280000686645508,88.01000213623047,9.308856964111328,0.5184999704360962,21.905000686645508,27.652999877929688,45.2599983215332,31.6875,109.2699966430664,20706.150390625,20.233304977416992
2015-06-29,27.540000915527344,85.80000305175781,9.223142623901367,0.503000020980835,21.493000030517578,27.0625,44.369998931884766,31.13249969482422,106.69000244140625,20109.94921875,19.703859329223633
2015-06-30,27.459999084472656,85.7699966430664,9.384857177734375,0.5027499794960022,21.704500198364258,27.00200080871582,44.150001525878906,31.357500076293945,107.06999969482422,20235.73046875,19.646621704101562
2015-07-01,27.350000381469727,86.91000366210938,9.363571166992188,0.5099999904632568,21.86949920654297,27.165000915527344,44.45000076293945,31.649999618530273,107.91999816894531,20329.3203125,19.718725204467773
2015-07-02,27.329999923706055,87.29000091552734,9.40442943572998,0.5105000138282776,21.885499954223633,27.367000579833984,44.400001525878906,31.610000610351562,107.94999694824219,20522.5,19.70429801940918
2015-07-03,,,,,,,,,,20539.7890625,
2015-07-06,27.219999313354492,87.55000305175781,9.45714282989502,0.5042499899864197,21.802000045776367,27.2810001373291,44.38999938964844,31.5,107.69999694824219,20112.119140625,19.6249942779541
2015-07-07,27.360000610351562,87.22000122070312,9.409143447875977,0.4947499930858612,21.836000442504883,27.50149917602539,44.29999923706055,31.422500610351562,107.97000122070312,20376.58984375,19.72593116760254
2015-07-08,26.989999771118164,85.6500015258789,9.350713729858398,0.49125000834465027,21.485000610351562,27.084999084472656,44.2400016784668,30.642499923706055,106.08999633789062,19737.640625,19.459171295166016
2015-07-09,26.90999984741211,85.87999725341797,9.572713851928711,0.48524999618530273,21.719499588012695,27.232500076293945,44.52000045776367,30.017499923706055,106.02999877929688,19855.5,19.4014892578125
2015-07-10,27.280000686645508,87.94999694824219,9.722857475280762,0.4937500059604645,22.175500869750977,27.805500030517578,44.61000061035156,30.81999969482422,107.6500015258789,19779.830078125,19.668258666992188
2015-07-13,27.790000915527344,90.0999984741211,10.10871410369873,0.4970000088214874,22.778499603271484,28.58650016784668,45.540000915527344,31.415000915527344,109.54000091552734,20089.76953125,20.03595733642578
2015-07-14,28.030000686645508,89.68000030517578,10.037142753601074,0.4972499907016754,23.278499603271484,29.208999633789062,45.619998931884766,31.40250015258789,110.26000213623047,20385.330078125,20.208984375
2015-07-15,28.110000610351562,89.76000213623047,9.812999725341797,0.4937500059604645,23.059499740600586,29.197999954223633,45.7599983215332,31.704999923706055,110.37999725341797,20463.330078125,20.266660690307617
2015-07-16,28.31999969482422,90.8499984741211,11.581000328063965,0.5047500133514404,23.77400016784668,30.089000701904297,46.65999984741211,32.127498626708984,111.94000244140625,20600.119140625,20.418073654174805
2015-07-17,28.18000030517578,94.97000122070312,11.47700023651123,0.5017499923706055,24.15049934387207,34.98099899291992,46.619998931884766,32.404998779296875,113.58999633789062,20650.919921875,20.317138671875
2015-07-20,28.030000686645508,97.91000366210938,11.055000305175781,0.4925000071525574,24.405000686645508,34.641998291015625,46.91999816894531,33.01750183105469,113.9800033569336,,20.208984375
2015-07-21,27.84000015258789,98.38999938964844,11.25100040435791,0.4947499930858612,24.399999618530273,34.76750183105469,47.279998779296875,32.6875,113.91000366210938,20841.970703125,20.072006225585938
2015-07-22,27.530000686645508,97.04000091552734,11.149999618530273,0.48524999618530273,24.41349983215332,34.755001068115234,45.540000915527344,31.30500030517578,112.62000274658203,20593.669921875,19.84849739074707
2015-07-23,28.010000228881836,95.44000244140625,11.010000228881836,0.49125000834465027,24.108999252319336,33.73649978637695,46.11000061035156,31.290000915527344,112.19999694824219,20683.94921875,20.19456672668457
2015-07-24,28.399999618530273,96.94999694824219,10.934000015258789,0.4855000078678131,26.47100067138672,32.73849868774414,45.939998626708984,31.125,111.0999984741211,20544.529296875,20.47574234008789
2015-07-27,28.209999084472656,94.16999816894531,10.642999649047852,0.4827499985694885,26.570499420166016,32.91350173950195,45.349998474121094,30.6924991607666,110.18000030517578,20350.099609375,20.338760375976562
2015-07-28,28.209999084472656,95.29000091552734,10.6899995803833,0.4932500123977661,26.30150032043457,32.983001708984375,45.34000015258789,30.844999313354492,111.12999725341797,20328.890625,20.338760375976562
2015-07-29,28.399999618530273,96.98999786376953,10.708000183105469,0.49924999475479126,26.450000762939453,33.07149887084961,46.290000915527344,30.747499465942383,111.55000305175781,20302.91015625,20.47574234008789
2015-07-30,28.299999237060547,95.20999908447266,11.156000137329102,0.5005000233650208,26.83799934387207,33.22800064086914,46.880001068115234,30.592500686645508,112.08000183105469,20522.830078125,20.403648376464844
2015-07-31,28.420000076293945,94.01000213623047,11.430999755859375,0.4987500011920929,26.8075008392334,32.875,46.70000076293945,30.325000762939453,111.94999694824219,20585.240234375,20.490169525146484
2015-08-03,28.360000610351562,94.13999938964844,11.255999565124512,0.5072500109672546,26.75149917602539,33.236000061035156,46.810001373291016,29.610000610351562,111.5999984741211,20548.109375,20.44690704345703
2015-08-04,28.030000686645508,94.05999755859375,12.114999771118164,0.5092499852180481,26.594999313354492,33.06399917602539,47.540000915527344,28.65999984741211,111.38999938964844,20520.359375,20.208984375
2015-08-05,28.270000457763672,96.44000244140625,12.371000289916992,0.5145000219345093,26.850500106811523,33.66450119018555,47.58000183105469,28.850000381469727,112.25,20614.060546875,20.38202476501465
2015-08-06,28.209999084472656,95.12000274658203,12.645000457763672,0.5112500190734863,26.472999572753906,33.50749969482422,46.619998931884766,28.782499313354492,110.44999694824219,20664.439453125,20.338760375976562
2015-08-07,28.149999618530273,94.30000305175781,12.35200023651123,0.5745000243186951,26.131000518798828,33.21950149536133,46.7400016784668,28.8799991607666,110.30999755859375,20724.560546875,20.295509338378906
2015-08-10,28.59000015258789,94.1500015258789,12.303000450134277,0.5945000052452087,26.200000762939453,33.15700149536133,47.33000183105469,29.93000030517578,111.56999969482422,20808.689453125,20.612730026245117
2015-08-11,28.020000457763672,93.62000274658203,12.27400016784668,0.5914999842643738,26.37299919128418,34.51499938964844,46.40999984741211,28.372499465942383,110.13999938964844,20720.75,20.2017765045166
2015-08-12,27.899999618530273,94.19000244140625,12.050999641418457,0.5929999947547913,26.295499801635742,34.57350158691406,46.7400016784668,28.809999465942383,110.5199966430664,20392.76953125,20.11525535583496
2015-08-13,28.700000762939453,93.43000030517578,12.373000144958496,0.5879999995231628,26.482999801635742,34.32550048828125,46.72999954223633,28.787500381469727,110.33999633789062,20595.55078125,20.692041397094727
2015-08-14,29.030000686645508,94.41999816894531,12.33899974822998,0.5885000228881836,26.576000213623047,34.46849822998047,47.0,28.989999771118164,110.51000213623047,20519.44921875,20.929964065551758
2015-08-17,28.829999923706055,93.93000030517578,12.53600025177002,0.5847499966621399,26.76099967956543,34.705501556396484,47.31999969482422,29.290000915527344,111.43000030517578,20620.259765625,20.785770416259766
2015-08-18,28.25,95.16999816894531,12.404999732971191,0.5770000219345093,26.750999450683594,34.436500549316406,47.27000045776367,29.125,110.86000061035156,20554.470703125,20.367605209350586
2015-08-19,27.799999237060547,95.30999755859375,12.206000328063965,0.5747500061988831,26.645999908447266,34.70199966430664,46.61000061035156,28.752500534057617,110.12999725341797,20222.630859375,20.043163299560547
2015-08-20,27.040000915527344,90.55999755859375,11.24899959564209,0.5540000200271606,25.788999557495117,33.9739990234375,45.65999984741211,28.162500381469727,107.08000183105469,20033.51953125,19.495220184326172
2015-08-21,26.469999313354492,86.05999755859375,10.395999908447266,0.5367500185966492,24.723499298095703,32.201499938964844,43.06999969482422,26.440000534057617,102.4000015258789,19435.830078125,19.084260940551758
2015-08-24,25.190000534057617,82.08999633789062,9.687999725341797,0.5177500247955322,23.168500900268555,30.905500411987305,41.68000030517578,25.780000686645508,98.45999908447266,18540.6796875,18.161415100097656
2015-08-25,24.6200008392334,83.0,10.152000427246094,0.5070000290870667,23.318500518798828,30.62350082397461,40.470001220703125,25.934999465942383,98.08999633789062,17806.69921875,17.750452041625977
2015-08-26,25.68000030517578,87.19000244140625,11.012999534606934,0.5452499985694885,25.03849983215332,32.98699951171875,42.709999084472656,27.422500610351562,103.02999877929688,18376.830078125,18.514690399169922
2015-08-27,26.170000076293945,89.7300033569336,11.765999794006348,0.565750002861023,25.918500900268555,33.39799880981445,43.900001525878906,28.229999542236328,105.63999938964844,18574.439453125,18.867971420288086
2015-08-28,26.0,91.01000213623047,11.762999534606934,0.5682500004768372,25.90049934387207,32.984500885009766,43.93000030517578,28.322500228881836,105.62000274658203,19136.3203125,18.745399475097656
2015-08-31,25.8799991607666,89.43000030517578,11.503000259399414,0.5619999766349792,25.644500732421875,32.39099884033203,43.52000045776367,28.190000534057617,104.30999755859375,18890.48046875,18.65888214111328
2015-09-01,25.1200008392334,87.2300033569336,10.579000473022461,0.5389999747276306,24.82699966430664,31.47800064086914,41.81999969482422,26.93000030517578,101.05000305175781,18165.689453125,18.11094093322754
2015-09-02,25.649999618530273,89.88999938964844,10.543999671936035,0.5552499890327454,25.52750015258789,32.24549865722656,43.36000061035156,28.084999084472656,103.9000015258789,18095.400390625,18.493061065673828
2015-09-03,25.899999618530273,88.1500015258789,10.105999946594238,0.5567499995231628,25.236000061035156,31.852500915527344,43.5,27.592500686645508,103.38999938964844,18182.390625,18.673309326171875
2015-09-04,25.520000457763672,88.26000213623047,9.878999710083008,0.543749988079071,24.950000762939453,31.447999954223633,42.61000061035156,27.3174991607666,102.16000366210938,17792.16015625,18.399333953857422
2015-09-07,,,,,,,,,,17860.470703125,
2015-09-08,26.299999237060547,89.52999877929688,9.494999885559082,0.5669999718666077,25.87700080871582,32.194000244140625,43.88999938964844,28.077499389648438,105.04000091552734,17427.080078125,18.961694717407227
2015-09-09,25.940000534057617,90.44000244140625,9.918000221252441,0.5557500123977661,25.844499588012695,32.170501708984375,43.06999969482422,27.537500381469727,103.86000061035156,18770.509765625,18.70214080810547
2015-09-10,26.260000228881836,91.9800033569336,9.947999954223633,0.5644999742507935,26.11199951171875,32.55400085449219,43.290000915527344,28.142499923706055,104.98999786376953,18299.619140625,18.932859420776367
